CodigoCL,TIPO_SENAL,FASE,ACCION,n
CL77279,SP-46,INVENTARIO,INVENTARIO,3
CL77279,SP-46,PROGRAMACION,REEMPLAZAR,2
CL77338,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL77350,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77359,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL77370,SP-46,INVENTARIO,INVENTARIO,2
CL77467,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL77484,SP-46,INVENTARIO,INVENTARIO,1
CL77484,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77529,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77547,SP-46A,IMPLEMENTACION,INSTALACION,1
CL776,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL77604,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL77623,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL77629,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL77656,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL7769,SP-46,INVENTARIO,INVENTARIO,1
CL77708,SP-46,INVENTARIO,INVENTARIO,1
CL7776,SP-46,INVENTARIO,INVENTARIO,1
CL77783,SP-46,PROGRAMACION,REEMPLAZAR,1
CL7779,SP-46,INVENTARIO,INVENTARIO,1
CL77816,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77816,SP-46,PROGRAMACION,RETIRAR,1
CL77825,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77827,SP-46,PROGRAMACION,RETIRAR,1
CL77828,SP-46,PROGRAMACION,RETIRAR,1
CL77831,SP-46,INVENTARIO,INVENTARIO,1
CL77831,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL77854,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77868,SP-46,INVENTARIO,INVENTARIO,1
CL77868,SP-46,PROGRAMACION,RETIRAR,1
CL77873,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL77879,SP-46,INVENTARIO,INVENTARIO,1
CL77879,SP-46,PROGRAMACION,REEMPLAZAR,1
CL77882,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL77885,SP-46,INVENTARIO,INVENTARIO,1
CL77885,SP-46,PROGRAMACION,REEMPLAZAR,1
CL7790,SP-46,INVENTARIO,INVENTARIO,1
CL7796,SP-46,INVENTARIO,INVENTARIO,1
CL78008,SP-46,IMPLEMENTACION,INSTALACION,1
CL78008,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL7802,SP-46,INVENTARIO,INVENTARIO,1
CL78035,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78052,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78055,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL78074,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL7812,SI-24,PROGRAMACION,MANTENIMIENTO,1
CL78131,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78207,SP-46,INVENTARIO,INVENTARIO,1
CL78208,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL78208,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL78208,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78208,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL78215,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78224,SP-46,INVENTARIO,INVENTARIO,1
CL78238,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78239,SP-46,INVENTARIO,INVENTARIO,1
CL78239,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78255,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78258,SP-46,INVENTARIO,INVENTARIO,1
CL78273,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78279,SP-46,INVENTARIO,INVENTARIO,1
CL78299,SP-46,INVENTARIO,INVENTARIO,1
CL78321,SP-46,IMPLEMENTACION,INSTALACION,1
CL78321,SP-46,INVENTARIO,INVENTARIO,3
CL78321,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL78321,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78348,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78350,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL78350,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78364,SP-46,INVENTARIO,INVENTARIO,1
CL78364,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78383,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78383,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78402,SP-46,INVENTARIO,INVENTARIO,1
CL78406,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78437,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78447,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78473,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78475,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78484,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78494,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL78495,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL785,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL7850,SP-46,INVENTARIO,INVENTARIO,1
CL78503,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78510,SP-46,INVENTARIO,INVENTARIO,1
CL78511,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL78518,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78518,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78519,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL78521,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78529,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78531,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78538,SP-46/SR-30,IMPLEMENTACION,INSTALACION,3
CL78539,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78550,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78552,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78554,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78565,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78569,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78584,SP-46,IMPLEMENTACION,INSTALACION,1
CL78584,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78593,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78595,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL78612,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78638,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78644,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78654,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78664,SP-46B,IMPLEMENTACION,INSTALACION,2
CL78666,SP-46B,IMPLEMENTACION,INSTALACION,2
CL78671,SP-46B,IMPLEMENTACION,INSTALACION,2
CL78680,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78707,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78715,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78715,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL78718,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL78720,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78720,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78736,SP-46,PROGRAMACION,RETIRAR,1
CL78738,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78739,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78750,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78750,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78769,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78773,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,2
CL78773,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78779,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL78794,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78801,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78802,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78810,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78810,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78813,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78814,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78825,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78827,SP-46,PROGRAMACION,REEMPLAZAR,1
CL78837,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,2
CL78837,SI-24/SR-30,PROGRAMACION,RETIRAR,1
CL78839,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78845,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78845,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL78845,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL78851,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78852,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78854,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78854,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL78858,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78859,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78860,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78863,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78865,SP-46B,IMPLEMENTACION,INSTALACION,1
CL7887,SP-46,INVENTARIO,INVENTARIO,1
CL78874,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78874,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,2
CL78879,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78892,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78892,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78893,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL78895,SP-46,IMPLEMENTACION,INSTALACION,1
CL78898,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78902,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78908,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL78916,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL78932,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78933,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78934,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78958,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL78958,SP-46B,IMPLEMENTACION,INSTALACION,1
CL78960,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL78960,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL78960,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL78960,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL78960,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL78969,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78970,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78970,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL78976,SP-46,IMPLEMENTACION,INSTALACION,1
CL78976,SP-46,PROGRAMACION,RETIRAR,1
CL78978,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78981,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78988,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL78997,SP-46,PROGRAMACION,RETIRAR,1
CL79015,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79029,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL79029,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79043,SP-46,PROGRAMACION,RETIRAR,1
CL79043,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79044,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79048,SP-46,IMPLEMENTACION,INSTALACION,1
CL79067,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79067,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79067,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79070,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL79070,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79076,SP-46,IMPLEMENTACION,INSTALACION,1
CL79083,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79089,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79090,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79097,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79120,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79144,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79146,SP-46B,IMPLEMENTACION,INSTALACION,2
CL79153,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79171,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79172,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79172,SP-46B,IMPLEMENTACION,INSTALACION,2
CL79176,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL7918,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL79182,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79185,SP-46,IMPLEMENTACION,INSTALACION,1
CL79206,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79206,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79266,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79266,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79269,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79269,SP-46/SR-30,INVENTARIO,INVENTARIO,3
CL79272,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79276,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79279,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79289,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79293,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79299,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79302,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,2
CL79313,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79317,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79334,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79358,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL79358,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL79368,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79368,SP-46/SR-30,INVENTARIO,INVENTARIO,5
CL79368,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79369,SP-46,PROGRAMACION,RETIRAR,1
CL79369,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79373,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79389,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL79389,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79409,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79418,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79426,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79426,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL7943,SP-46,INVENTARIO,INVENTARIO,1
CL79437,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79439,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL79439,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79445,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79445,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79476,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79485,SP-46,PROGRAMACION,RETIRAR,1
CL79497,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL79503,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL79515,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79522,SP-46/SR-30,IMPLEMENTACION,INSTALACION,4
CL79532,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL79532,SP-46B,IMPLEMENTACION,INSTALACION,1
CL79538,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL79540,SP-46,IMPLEMENTACION,INSTALACION,1
CL79561,SP-46,IMPLEMENTACION,INSTALACION,1
CL79596,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79603,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79603,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79603,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79608,SP-46/SR-30,IMPLEMENTACION,INSTALACION,4
CL79608,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79624,SP-46,PROGRAMACION,RETIRAR,1
CL79642,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79644,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79668,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL79681,SP-46,PROGRAMACION,REEMPLAZAR,1
CL79696,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79719,SP-46,IMPLEMENTACION,INSTALACION,1
CL79719,SP-46,PROGRAMACION,RETIRAR,1
CL79729,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79732,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL79741,SI-24/SR-30,INVENTARIO,INVENTARIO,5
CL79741,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79766,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79774,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL79774,SI-24/SR-30,PROGRAMACION,RETIRAR,1
CL79789,SP-46,PROGRAMACION,REEMPLAZAR,1
CL79800,SP-46,INVENTARIO,INVENTARIO,1
CL79806,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL79814,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79814,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79814,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79826,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL79831,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79831,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL79839,SP-46/SR-30,IMPLEMENTACION,MANTENIMIENTO,1
CL79839,SP-46/SR-30,INVENTARIO,INVENTARIO,3
CL79839,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL79864,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL79864,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL79882,SP-46,IMPLEMENTACION,INSTALACION,1
CL79893,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL79911,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79911,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79912,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79955,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL79963,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,2
CL79963,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL79975,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL7999,SP-46,PROGRAMACION,RETIRAR,1
CL7999,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80003,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL80009,SP-46,INVENTARIO,INVENTARIO,1
CL80034,SP-46,PROGRAMACION,RETIRAR,1
CL80034,SP-46/SR-30,IMPLEMENTACION,INSTALACION,3
CL80048,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80077,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80092,SP-46,PROGRAMACION,REEMPLAZAR,1
CL80104,SP-46,PROGRAMACION,RETIRAR,1
CL80109,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL80130,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80130,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL80189,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80212,SP-46,PROGRAMACION,RETIRAR,1
CL80222,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80236,SP-46,INVENTARIO,INVENTARIO,2
CL80236,SP-46,PROGRAMACION,RETIRAR,1
CL80236,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80236,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL80256,SP-46,PROGRAMACION,RETIRAR,2
CL8027,SP-46,PROGRAMACION,RETIRAR,1
CL8029,SI-24,INVENTARIO,INVENTARIO,1
CL80292,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80293,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL80293,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80293,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL80308,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80321,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80338,SP-46,IMPLEMENTACION,INSTALACION,1
CL80420,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80456,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL8046,SP-46,INVENTARIO,INVENTARIO,1
CL8047,SI-24,IMPLEMENTACION,INSTALACION,1
CL80484,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL80501,SP-46,INVENTARIO,INVENTARIO,1
CL80528,SP-46/SR-30,IMPLEMENTACION,INSTALACION,4
CL8053,SP-46,PROGRAMACION,REEMPLAZAR,2
CL80555,SP-46,IMPLEMENTACION,INSTALACION,1
CL80603,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL80603,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL80618,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80622,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80633,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80650,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80664,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL80669,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL80669,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL80669,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,2
CL80688,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80709,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80711,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80727,SP-46,IMPLEMENTACION,INSTALACION,1
CL80749,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL80762,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL80767,SP-46,IMPLEMENTACION,INSTALACION,1
CL80767,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL8078,SP-46,PROGRAMACION,RETIRAR,1
CL8081,SP-46,INVENTARIO,INVENTARIO,1
CL8081,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL80834,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80841,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL80844,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80857,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80876,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80878,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL80878,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,2
CL80893,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL80917,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL80951,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL81,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL8101,SI-24,INVENTARIO,INVENTARIO,1
CL8101,SP-46,INVENTARIO,INVENTARIO,2
CL81013,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL81015,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL81053,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL81053,SP-46B,IMPLEMENTACION,INSTALACION,1
CL81060,SI-24,IMPLEMENTACION,INSTALACION,1
CL81060,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL81070,SP-46,PROGRAMACION,RETIRAR,1
CL81091,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL81091,SP-46B,IMPLEMENTACION,INSTALACION,1
CL81130,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL81130,SP-46B,IMPLEMENTACION,INSTALACION,1
CL81135,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL81135,SP-46B,IMPLEMENTACION,INSTALACION,1
CL81142,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL8117,SI-24,INVENTARIO,INVENTARIO,1
CL81175,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL81193,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL81193,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL81199,SP-46,PROGRAMACION,REEMPLAZAR,1
CL81208,SP-46,PROGRAMACION,REEMPLAZAR,1
CL8123,SP-46,INVENTARIO,INVENTARIO,1
CL8123,SP-46,PROGRAMACION,RETIRAR,1
CL81241,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL81241,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL81280,SP-46,PROGRAMACION,RETIRAR,1
CL81297,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL813,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL81302,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL8132,SP-46,INVENTARIO,INVENTARIO,2
CL8132,SP-46,PROGRAMACION,MANTENIMIENTO,2
CL81321,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL81321,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL81328,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL81328,SP-46B,IMPLEMENTACION,INSTALACION,1
CL81334,SP-46,PROGRAMACION,REEMPLAZAR,1
CL81344,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL81352,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL81354,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL81356,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL81356,SP-46B,IMPLEMENTACION,INSTALACION,1
CL81366,SP-46,INVENTARIO,INVENTARIO,1
CL81382,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL81382,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL8139,SP-46,PROGRAMACION,REEMPLAZAR,2
CL81407,SP-46,IMPLEMENTACION,INSTALACION,1
CL81444,SP-46 PLAQUETA,INVENTARIO,INVENTARIO,1
CL81450,SP-46,IMPLEMENTACION,INSTALACION,1
